id,speed_origin,speed
G004061002000320_24.0,40.7,40.7
G004061002000220_24.0,39.3,39.3
G004061002000120_24.0,46.1,46.1
G007061002000110_24.0,32.7,32.7
G007061002000210_24.0,36.1,36.1
G701161002001310_23.0,36.6,36.6
G701161002001410_23.0,38.9,38.9
G002261001000320_12.0,42.6,42.6
G351161002000620_13.0,42.7,42.7
G003061007000220_14.0,19.6,19.6
G030N61001000710_22.0,38.4,38.4
G065W61003000510_22.0,13.3,13.3
S003261001000120_24.0,17,17
G003061003001320_23.0,45.1,45.1
G003061007000120_23.0,36.6,36.6
G003061006001020_23.0,42.9,42.9
G002061003000710_13.0,43,43
G006961002000120_14.0,43.9,43.9
G002061002000620_23.0,40.9,40.9
G007061001000220_13.0,19.9,19.9
G000561005000910_13.0,37,37
G000561006000110_13.0,35.6,35.6
G000561006000210_13.0,36.6,36.6
G000561006000310_13.0,37.1,37.1
G065W61003000310_22.0,44.1,44.1
G065W61003000410_22.0,43.4,43.4
G065W61003000610_22.0,45.6,45.6
G065W61003001610_22.0,41.7,41.7
G003061007000110_23.0,31.9,31.9
G008561001000420_14.0,54.3,50
G008561001000320_14.0,33.4,33.4
G008561002000610_11.0,34.5,34.5
G030N61001001320_23.0,38,38
G007061005000620_23.0,44.6,44.6
G007061005000520_23.0,34.7,34.7
G007061004000320_23.0,37.8,37.8
G007061004000220_23.0,39.9,39.9
G351161003000710_14.0,16.1,16.1
G065E61005000210_22.0,34.9,34.9
G065E61005000310_22.0,22.8,22.8
G351161002000620_22.0,42,42
G351161002000320_22.0,372.6,50
G351161002000220_22.0,12.9,12.9
G000561001000520_22.0,26.2,26.2
G351161002000910_13.0,34.5,34.5
G008561002000610_14.0,30.7,30.7
G701161001001120_15.0,14.6,14.6
S002761001000210_13.0,42.2,42.2
S002761001000310_13.0,293.9,50
S002761001000510_13.0,24.5,24.5
G003061003000510_24.0,44.8,44.8
G003061003000610_24.0,40.3,40.3
G002061001000510_14.0,34.7,34.7
G003061003001610_23.0,41.4,41.4
G003061003001710_23.0,35.7,35.7
G003061006000110_23.0,41.4,41.4
G003061006000210_23.0,40.6,40.6
G003061006000410_23.0,36.9,36.9
G003061001001210_23.0,30.8,30.8
G003061001001310_23.0,41.4,41.4
G003061002000110_23.0,39.8,39.8
G003061002000210_23.0,38.7,38.7
G003061002000310_23.0,33,33
G300161001000510_23.0,29.9,29.9
G300161001000610_23.0,39.1,39.1
G300161001000710_23.0,33.6,33.6
G300161001000810_23.0,40.1,40.1
G006561009000110_23.0,29.8,29.8
S003061001000210_13.0,41.6,41.6
G003061003000120_24.0,46.2,46.2
G300161001001610_24.0,43.5,43.5
G300161001001810_24.0,41.5,41.5
G300161001001910_24.0,36.9,36.9
G065W61003000720_24.0,58.2,50
G065W61003001620_24.0,41.9,41.9
G006561014000120_23.0,32.8,32.8
G701161001001220_23.0,53.4,50
G701161001001120_23.0,12.6,12.6
G002061002000310_4.0,283.9,50
G002061002000410_4.0,45.2,45.2
G002061002000510_4.0,44.7,44.7
G000561005000110_11.0,34.2,34.2
G006561004000120_23.0,43,43
G006561003000520_23.0,33.4,33.4
G006561003000420_23.0,42.4,42.4
G006561003000320_23.0,33.7,33.7
G006561003000220_23.0,44.9,44.9
G006561003000120_23.0,45.1,45.1
G006561009000620_24.0,10.4,10.4
G002261001001010_26.0,32.2,32.2
G003061007000120_24.0,41.1,41.1
G003061001000920_14.0,46.7,46.7
G300161001000420_23.0,29.3,29.3
G300161001000220_23.0,37.7,37.7
G300161001000120_23.0,36.7,36.7
G300161001001920_23.0,36.8,36.8
S000161001000210_23.0,116.6,50
S000161001000310_23.0,27.5,27.5
S000161001000410_23.0,43,43
G007061004000310_23.0,37,37
G007061005000510_23.0,33.3,33.3
G006961001001110_23.0,8.7,8.7
S002161001000120_13.0,45,45
G065E61004000710_21.0,45.4,45.4
G065E61004000810_21.0,40.4,40.4
G221161001000510_21.0,35.8,35.8
G221161001000610_21.0,44.8,44.8
G221161001000810_21.0,15,15
G221161001001810_21.0,30.8,30.8
G221161001000910_21.0,115.6,50
G221161001001010_21.0,42.8,42.8
G300161001001110_25.0,41.5,41.5
G300161001001210_25.0,37.2,37.2
G300161001001310_25.0,38.4,38.4
G300161001001510_25.0,41.8,41.8
G003061003000110_25.0,42.8,42.8
G003061003000210_25.0,33.8,33.8
G030N61001001510_25.0,40,40
G000561005000410_12.0,44.8,44.8
G000561005000510_12.0,46.1,46.1
G000561005000610_12.0,46.5,46.5
G065W61003000720_23.0,62.8,50
G065W61003001620_23.0,39.7,39.7
G065W61003000620_23.0,43.3,43.3
G065W61003000520_23.0,40,40
G065W61003000420_23.0,32.6,32.6
G065W61003000320_23.0,38.9,38.9
G065W61003000220_23.0,31.5,31.5
G065W61003000120_23.0,14.5,14.5
G065W61002000820_23.0,36.3,36.3
G065W61002000720_23.0,33.6,33.6
G065W61002000620_23.0,29,29
G008561002000420_24.0,42,42
G000561004000620_12.0,30.9,30.9
G004061002001110_25.0,33,33
G004061002001210_25.0,41.5,41.5
G004061002001310_25.0,35.2,35.2
G300161001000520_25.0,39.3,39.3
G300161001000420_25.0,30,30
G300161001000220_25.0,39,39
G300161001000120_25.0,37.3,37.3
S001561001000120_23.0,28.9,28.9
S001461001000110_13.0,11.9,11.9
G003061001000120_11.0,40.6,40.6
G006561004000210_23.0,41.5,41.5
S002861001000210_14.0,20.7,20.7
G065E61005000720_13.0,40.7,40.7
G065E61005000120_13.0,35.7,35.7
G065E61006000820_13.0,16.1,16.1
G065E61006000720_13.0,39.3,39.3
G065E61006000620_13.0,43.4,43.4
G002261001000420_13.0,44.4,44.4
G002261001002320_13.0,43.8,43.8
S001561001000410_14.0,39.6,39.6
G065E61004000220_21.0,44.6,44.6
G004061002000420_24.0,12.6,12.6
G004061001000820_24.0,40.4,40.4
G003061003001720_23.0,42.8,42.8
G003061003001620_23.0,27.9,27.9
G003061003001220_23.0,44,44
G003061003001120_23.0,78.5,50
G065W61002000110_13.0,36.5,36.5
G000561004000610_1.0,29.3,29.3
S002861001000210_13.0,20.2,20.2
G003061001001110_15.0,38.3,38.3
G007061004000420_23.0,23.5,23.5
G181261003000310_23.0,37.3,37.3
G065E61004000510_21.0,48.1,48.1
G065E61004000610_21.0,44.2,44.2
G002261001000510_13.0,41.9,41.9
G002261001000610_13.0,42.8,42.8
G002261001000710_13.0,44.7,44.7
G300161001000820_23.0,36.5,36.5
G300161001000620_23.0,42.4,42.4
G300161001000520_23.0,40.4,40.4
G003061001001120_23.0,28.6,28.6
G003061001001020_23.0,36.1,36.1
G701161002001410_14.0,39.3,39.3
G008561002000420_12.0,46.2,46.2
G008561002000320_12.0,45.9,45.9
G003061001001110_22.0,39.8,39.8
G003061001001310_22.0,44.9,44.9
G006561009000620_23.0,19.9,19.9
S003261001000610_14.0,42.3,42.3
G300161001000910_23.0,36.5,36.5
G002061002000220_23.0,42.5,42.5
G002061002000120_23.0,42.3,42.3
G065E61001000920_23.0,21.9,21.9
G003061003001320_24.0,46.8,46.8
G002261001002410_13.0,40.9,40.9
G006561013000320_13.0,36.8,36.8
G006561009000520_23.0,42.4,42.4
S001561001000210_23.0,38.8,38.8
G007061006001620_11.0,39.2,39.2
G006561013000510_14.0,40.3,40.3
G701161001003210_13.0,100.7,50
S003061001000620_13.0,43.1,43.1
S003061001000520_13.0,43.6,43.6
G221161002000120_24.0,47.3,47.3
G030N61001001620_2.0,38.7,38.7
G000561004000510_16.0,38.5,38.5
G000561004000610_16.0,30.7,30.7
G000561004000710_16.0,29.1,29.1
G000561005000110_16.0,32.3,32.3
G000561005000210_16.0,44.1,44.1
G000561005000310_16.0,29.2,29.2
G000561005000410_16.0,44.5,44.5
G000561005000510_16.0,46.6,46.6
G000561005000610_16.0,47.1,47.1
G000561005000710_16.0,45.7,45.7
G006961001000620_2.0,45.4,45.4
G006961001000520_2.0,45,45
G006961001000320_2.0,47.8,47.8
G006961001000120_2.0,47.4,47.4
G065W61001000110_23.0,39.9,39.9
G065W61001000210_23.0,44.5,44.5
G065W61001000310_23.0,41.3,41.3
G065W61001000410_23.0,38.4,38.4
G065W61001000510_23.0,43.9,43.9
G002261001001010_23.0,31.3,31.3
G181261003000710_23.0,39.8,39.8
G181261003000810_23.0,37.8,37.8
G181261003000910_23.0,41.2,41.2
G007061004000120_23.0,5.8,5.8
G003061003000210_23.0,38.7,38.7
G006561001000320_14.0,21.2,21.2
G065W61002000110_23.0,41.7,41.7
G065W61002000210_23.0,30.1,30.1
G065W61002000310_23.0,33.9,33.9
G065W61002000410_23.0,45.9,45.9
G065W61002000510_23.0,42.9,42.9
G065W61002000710_23.0,40.1,40.1
G065W61002000810_23.0,42.4,42.4
G065W61003000110_23.0,44.7,44.7
G065W61003000210_23.0,40.7,40.7
G065W61003000310_23.0,45.2,45.2
G065W61003000410_23.0,43.8,43.8
G030N61001000810_23.0,35.1,35.1
G030N61001000910_23.0,32.2,32.2
G030N61001001010_23.0,32.9,32.9
G030N61001001110_23.0,37,37
G008561002000420_13.0,45.7,45.7
G008561002000320_13.0,45.4,45.4
G000561003000110_1.0,56.8,50
G006561013000510_2.0,43.9,43.9
G002061001000310_2.0,37.8,37.8
G002061001000410_2.0,30.3,30.3
G006561013000510_13.0,39.3,39.3
G003061002000410_23.0,3.2,3.2
G065E61004000420_22.0,39.1,39.1
G065E61004000320_22.0,41.2,41.2
G065E61004000220_22.0,40.3,40.3
G003061001000210_11.0,41.7,41.7
G000561004000720_16.0,33.6,33.6
G000561004000620_16.0,28.9,28.9
G000561004000520_16.0,31.6,31.6
G000561004000320_16.0,32.7,32.7
S003261001000420_2.0,43.9,43.9
S003261001000320_2.0,51.9,50
S003261001000220_2.0,50.2,50
S003261001000120_2.0,40.6,40.6
G008561002000410_12.0,45.5,45.5
G065E61005000310_15.0,24.3,24.3
G065E61005000410_15.0,45.2,45.2
G065E61002000110_15.0,43.2,43.2
G065E61003000110_15.0,10.6,10.6
G065E61003000210_15.0,30.4,30.4
G065E61003000310_15.0,29.4,29.4
G065E61003000410_15.0,42.3,42.3
G004061002000720_15.0,34.8,34.8
G004061001000520_15.0,44.7,44.7
G004061001000420_15.0,41.5,41.5
S002861001000210_2.0,23.5,23.5
G003061005000210_14.0,24.9,24.9
S002861001000310_13.0,30.7,30.7
S002861001000410_13.0,160.7,50
G002261001000120_11.0,43.4,43.4
G000561001000210_11.0,40.9,40.9
S001561001000120_24.0,52,50
G008561002000220_15.0,44.3,44.3
G008561002000120_15.0,45.2,45.2
G181261001000410_16.0,35.4,35.4
G006561001000310_14.0,44.3,44.3
G701161002001220_14.0,34.5,34.5
G351161003000710_13.0,15,15
G003061006000810_23.0,33.9,33.9
G003061006001010_23.0,35.6,35.6
G003061007000210_23.0,36.4,36.4
G351161003000520_2.0,133.7,50
G006561009000710_24.0,14.9,14.9
G006961002000120_22.0,41.5,41.5
G351161003000520_13.0,113,50
G003061001001020_15.0,37.9,37.9
G006561013000320_2.0,43.1,43.1
G002261001000320_13.0,41.6,41.6
G000561002000310_23.0,31.5,31.5
G351161001000420_23.0,33.6,33.6
G351161001000320_23.0,36.3,36.3
G351161001000220_23.0,19.8,19.8
G351161001000120_23.0,41.2,41.2
G065W61002000420_23.0,34.2,34.2
G065W61002000320_23.0,33.5,33.5
G065W61002000220_23.0,38.5,38.5
G065W61002000120_23.0,37.8,37.8
G007061001000520_23.0,36.4,36.4
G007061001000320_23.0,33.6,33.6
G007061001000220_23.0,14.3,14.3
G701161001001610_14.0,35.1,35.1
G065E61005000720_2.0,50.1,50
G008561001000420_13.0,53.6,50
G008561001000320_13.0,31.9,31.9
G008561001000220_13.0,42.3,42.3
G701161001001620_23.0,36.3,36.3
G701161001001520_23.0,31.2,31.2
G351161002000820_13.0,25.8,25.8
G351161001000310_3.0,23.1,23.1
G351161001000410_3.0,44.3,44.3
G003061001000210_12.0,42.2,42.2
G006961001001020_24.0,58.3,50
G006961001000920_24.0,43.5,43.5
G006961001000820_24.0,37.7,37.7
G006961001000720_24.0,29.9,29.9
G006561005000520_23.0,42.3,42.3
G221161001000810_2.0,45,45
G000561005000120_16.0,25.1,25.1
G000561003000520_16.0,39.4,39.4
G000561003000420_16.0,44.5,44.5
G030N61001001620_16.0,34.5,34.5
G002061003000310_24.0,42.3,42.3
G002061003000410_24.0,43.4,43.4
G002061003000510_24.0,44.4,44.4
G000561005000820_3.0,39.4,39.4
G000561005000720_3.0,50.4,50
G000561005000620_3.0,53.2,50
G000561003000310_2.0,46.7,46.7
G000561003000410_2.0,48.5,48.5
G000561003000510_2.0,51.2,50
S002761001000120_14.0,8.3,8.3
G701161002000710_14.0,39.6,39.6
G006561001000120_11.0,54.2,50
G351161003000520_14.0,125.3,50
G065E61004000310_23.0,41.2,41.2
G065E61004000410_23.0,33.4,33.4
G065E61004000510_23.0,42.3,42.3
S003061001000510_13.0,35.9,35.9
G008561002000410_14.0,45.1,45.1
G008561001000320_24.0,17.1,17.1
G007061005000720_23.0,42,42
G003061007000220_2.0,39.5,39.5
G003061007000120_2.0,43.5,43.5
G002261001000520_14.0,43.9,43.9
G002261001002420_14.0,46.9,46.9
G003061003000420_23.0,22.4,22.4
G701161002000520_24.0,33.3,33.3
S002761001000320_13.0,30.2,30.2
G701161002000310_13.0,36.4,36.4
G701161002000410_13.0,38,38
G000561004000210_13.0,26,26
G003061001001020_2.0,48.3,48.3
G002061001000310_3.0,38.1,38.1
G002061001000410_3.0,38,38
G002061001000510_3.0,37.5,37.5
S002761001000210_14.0,43.3,43.3
G181261001000620_2.0,50.6,50
G181261001000520_2.0,40.2,40.2
G002061002000410_13.0,25.1,25.1
G002061002000510_13.0,37.9,37.9
G002061001000220_2.0,44.5,44.5
S101561001000120_3.0,28.7,28.7
S001461001000220_22.0,28.9,28.9
S001461001000120_22.0,60.1,50
S001461001000210_22.0,230.7,50
S002161001000210_2.0,44.5,44.5
S002161001000310_2.0,44.7,44.7
S002161001000410_2.0,43.5,43.5
S002161001000510_2.0,45.3,45.3
G221161002000620_2.0,18.9,18.9
G221161002000520_2.0,49.2,49.2
G221161002000320_2.0,42.4,42.4
G221161002000220_2.0,46.8,46.8
G221161002000120_2.0,49.3,49.3
G006561011000120_21.0,37.9,37.9
G006561009000920_21.0,40.9,40.9
G006561009000820_21.0,42.3,42.3
G006561009000720_21.0,40.4,40.4
G006561009000520_21.0,45.1,45.1
G006561009000320_21.0,37.1,37.1
G006561009000220_21.0,45.4,45.4
G006561009000120_21.0,44.7,44.7
G300161001000910_21.0,43.1,43.1
G300161001001110_21.0,44.1,44.1
G300161001001210_21.0,43,43
G300161001001310_21.0,43.7,43.7
G030N61001000220_2.0,53.6,50
G030N61001000120_2.0,53.2,50
G221161001001920_21.0,48.5,48.5
G221161001000620_21.0,44.1,44.1
G221161001000520_21.0,45.2,45.2
G065E61004000820_21.0,23.5,23.5
G065E61004000720_21.0,38.5,38.5
G065E61004000620_21.0,42.2,42.2
G181261001000120_16.0,40.6,40.6
G003061003000520_24.0,39.6,39.6
G003061003000420_24.0,20.6,20.6
S002861001000410_14.0,153.6,50
G002261001000120_1.0,52.3,50
G000561007000110_1.0,51.3,50
G003061005000410_1.0,44.3,44.3
G006561013000810_1.0,49.6,49.6
G007061001000120_13.0,36.2,36.2
G003061001000120_13.0,41.6,41.6
G002061001000120_11.0,41.9,41.9
G002061003000810_16.0,52.6,50
G221161001000120_16.0,45.7,45.7
G000561007000110_16.0,38.7,38.7
G006561001000120_16.0,53.5,50
G002061001000120_16.0,41.6,41.6
G000561001000220_12.0,29.8,29.8
G000561001000120_12.0,41.1,41.1
S003261001000710_16.0,45.1,45.1
G701161001000720_14.0,34.7,34.7
G701161001000120_14.0,41,41
G004061001000120_16.0,38.8,38.8
G000561001000320_13.0,44,44
G000561001000220_13.0,29,29
G000561001000120_13.0,41.3,41.3
G002061001000120_12.0,42.2,42.2
G000561001000120_14.0,41.1,41.1
S003261001000710_12.0,45.9,45.9
G002261001000220_12.0,45.8,45.8
G002261001000120_12.0,44.5,44.5
G000561001000420_15.0,35.9,35.9
G000561001000320_15.0,44.2,44.2
G000561001000220_15.0,28.5,28.5
G000561001000120_15.0,41.1,41.1
G007061001000120_15.0,37,37
G006961001001920_16.0,39.2,39.2
G008561001000120_16.0,40.5,40.5
G181261001000120_12.0,39.5,39.5
G007061006001710_16.0,45.9,45.9
G003061005000410_16.0,37.6,37.6
G007061006001710_12.0,47.6,47.6
S003261001000510_13.0,37.2,37.2
S003261001000610_13.0,41.4,41.4
S003261001000710_13.0,45.2,45.2
G421361001000120_16.0,39.1,39.1
G007061006001710_11.0,48.9,48.9
G002061003000810_11.0,54.6,50
G003061001000120_14.0,42.5,42.5
G002261001000220_13.0,44.8,44.8
G002261001000120_13.0,42.9,42.9
G006561013000610_16.0,41.5,41.5
G006561013000710_16.0,36.8,36.8
G006561013000810_16.0,35.8,35.8
G002261001000220_14.0,46,46
G002261001000120_14.0,44.5,44.5
G006961001001920_12.0,41.3,41.3
G008561001000120_12.0,42.2,42.2
S001461001000210_13.0,211.9,50
G003061001000120_15.0,41.2,41.2
G002061003000810_12.0,52.9,50
G002061003000710_24.0,41.7,41.7
G002061003000810_24.0,51,50
G002061003000810_23.0,47.9,47.9
G000561001000320_2.0,47,47
G000561001000120_2.0,42.9,42.9
G000561001000120_11.0,41.6,41.6
G181261001000120_13.0,39.5,39.5
G006561013000810_11.0,38.2,38.2
G000561007000110_11.0,38.5,38.5
S001561001000310_13.0,48.6,48.6
G006561013000810_12.0,38.7,38.7
G003061005000410_12.0,39.9,39.9
G421361001000120_14.0,41.4,41.4
G701161001000120_11.0,41.6,41.6
S003261001000210_2.0,43.7,43.7
S003261001000310_2.0,51.7,50
S003261001000410_2.0,52,50
S003261001000610_2.0,49.2,49.2
S003261001000710_2.0,52.9,50
G003061001000120_2.0,49.2,49.2
S003261001000710_3.0,54.8,50
G002061001000220_3.0,45.7,45.7
G002061001000120_3.0,44.5,44.5
G351161002000220_14.0,13.9,13.9
G004061001000320_15.0,35.4,35.4
G004061001000120_15.0,36.3,36.3
G002061001000120_14.0,42.1,42.1
G006961001000820_15.0,41.1,41.1
G006961001000720_15.0,31.9,31.9
G006961001000620_15.0,36,36
G006961001000520_15.0,31.2,31.2
G006961001000420_15.0,37.4,37.4
G006961001000320_15.0,35.5,35.5
G006961001000120_15.0,45.4,45.4
G006961001002020_15.0,40.8,40.8
G006961001001920_15.0,37.4,37.4
G701161001000120_16.0,39.8,39.8
G006561013000610_14.0,41.7,41.7
G006561013000710_14.0,36.4,36.4
G006561013000810_14.0,37.4,37.4
G008561002000510_14.0,42.1,42.1
S003261001000710_14.0,45.3,45.3
G007061006001710_15.0,45.9,45.9
G000561007000110_12.0,39.6,39.6
S002861001000510_16.0,43.8,43.8
G000561006000210_15.0,37.9,37.9
G000561006000310_15.0,37.9,37.9
G000561007000110_15.0,39,39
G004061002000920_15.0,43,43
G008561001000620_15.0,41.6,41.6
G008561001000520_15.0,45.9,45.9
G008561001000420_15.0,53,50
G008561001000320_15.0,31.1,31.1
G008561001000220_15.0,41,41
G008561001000120_15.0,39,39
G181261001000120_2.0,42.9,42.9
G221161001000120_3.0,49.6,49.6
G000561007000110_3.0,44.1,44.1
G181261001000120_4.0,21,21
G000561007000110_14.0,39.6,39.6
G002261001001310_16.0,47.6,47.6
G000561001000320_3.0,46.7,46.7
G000561001000220_3.0,26.7,26.7
G000561001000120_3.0,44.1,44.1
G181261001000620_14.0,45.2,45.2
G181261001000520_14.0,37.1,37.1
G181261001000420_14.0,206.1,50
G181261001000320_14.0,38.3,38.3
G181261001000120_14.0,39,39
G181261001000620_15.0,41.8,41.8
G181261001000320_15.0,38.9,38.9
G181261001000120_15.0,38.6,38.6
S002861001000510_12.0,43.8,43.8
G002061002000520_12.0,44.9,44.9
G004061001000320_14.0,34.8,34.8
G004061001000220_14.0,41,41
G004061001000120_14.0,39.7,39.7
G002261001000720_13.0,39,39
G002261001000620_13.0,43.2,43.2
G002261001000520_13.0,42.5,42.5
G002261001002420_13.0,46,46
G004061001000120_13.0,38.8,38.8
G221161001000320_12.0,41.6,41.6
G221161001000120_12.0,45.4,45.4
G002261001001310_12.0,48.8,48.8
G007061006001710_14.0,47.6,47.6
G351161002000220_13.0,13.7,13.7
S001561001000410_4.0,50.9,50
S003261001000510_4.0,51.9,50
S003261001000610_4.0,50.9,50
S003261001000710_4.0,55.5,50
G006561001000120_2.0,59.2,50
G006561013000810_3.0,41.6,41.6
G006561001000120_3.0,60.5,50
G181261003000310_2.0,48.2,48.2
G002061003000810_2.0,60.8,50
G006561001000120_12.0,52.2,50
G006561014000110_15.0,46.5,46.5
G006561013000110_15.0,32.6,32.6
G006561013000210_15.0,38.7,38.7
G006561013000310_15.0,35.6,35.6
G006561013000510_15.0,40.4,40.4
G006561013000610_15.0,41.5,41.5
G006561013000710_15.0,36.1,36.1
G006561013000810_15.0,36.2,36.2
G008561002000210_15.0,45.8,45.8
G000561005000910_15.0,37.9,37.9
G000561006000110_15.0,36.9,36.9
G003061005000410_11.0,38.1,38.1
G008561002000410_13.0,43.6,43.6
G008561002000510_13.0,39.1,39.1
G008561002000610_13.0,30.7,30.7
G008561001000220_14.0,43.4,43.4
G007061001000120_14.0,38.5,38.5
G003061005000410_14.0,38.4,38.4
G002061001000220_13.0,41.8,41.8
G002061001000120_13.0,40.9,40.9
G003061001000120_4.0,50,50
G000561007000110_13.0,38.5,38.5
G000561007000110_4.0,44.8,44.8
G003061001000120_3.0,49.2,49.2
G008561001000220_2.0,49.4,49.4
G701161001000120_3.0,45.5,45.5
G006561014000120_15.0,37.3,37.3
G701161001000920_15.0,43.9,43.9
G701161001000820_15.0,38.7,38.7
G701161001000720_15.0,34.6,34.6
G701161001000620_15.0,42.9,42.9
G701161001000520_15.0,33.9,33.9
G701161001000420_15.0,40,40
G701161001000320_15.0,41.7,41.7
G701161001000120_15.0,40.3,40.3
G003061001000820_21.0,35.4,35.4
G003061001000520_21.0,44.9,44.9
G003061001000420_21.0,45.6,45.6
G003061001000320_21.0,43.1,43.1
G003061001000220_21.0,43.4,43.4
G003061001000120_21.0,41.4,41.4
G006961001002020_14.0,42.6,42.6
G006961001001920_14.0,40.6,40.6
G701161001000120_12.0,40.7,40.7
G006961001002020_13.0,39.7,39.7
G006961001001920_13.0,38.6,38.6
G006561001000120_14.0,50.3,50
G008561001000120_14.0,41.9,41.9
G003061006000720_15.0,38.3,38.3
G008561002000310_15.0,42.7,42.7
G008561002000410_15.0,43.4,43.4
G008561002000510_15.0,39.7,39.7
G008561002000610_15.0,37.4,37.4
G006561001000420_15.0,41.9,41.9
G006561001000320_15.0,14.8,14.8
G006561001000220_15.0,43,43
G006561001000120_15.0,50.3,50
G003061006001010_15.0,39.1,39.1
G003061007000110_15.0,34.6,34.6
G003061007000210_15.0,39.8,39.8
G003061005000210_15.0,27.6,27.6
G003061005000410_15.0,38.8,38.8
G002061003000810_15.0,52.6,50
G002061003000810_14.0,52.6,50
G701161001000120_13.0,39.7,39.7
G007061006001710_13.0,45.9,45.9
G701161001000320_4.0,41.5,41.5
G701161001000120_4.0,45.5,45.5
G351161003000510_15.0,26,26
G351161003000610_15.0,91.1,50
G351161003000710_15.0,15.1,15.1
G065E61004000710_15.0,42.4,42.4
G065E61004000810_15.0,37.2,37.2
G221161001000510_15.0,32.5,32.5
G221161001000610_15.0,38.9,38.9
G065E61006000110_15.0,38.5,38.5
G065E61006000210_15.0,33.2,33.2
G065E61006000310_15.0,38.1,38.1
G065E61006000410_15.0,43.1,43.1
G065E61006000510_15.0,38.4,38.4
G002261001000320_15.0,41,41
G002261001000220_15.0,45,45
G002261001000120_15.0,43,43
G221161001000320_14.0,40.6,40.6
G221161001000120_14.0,44.8,44.8
S002861001000420_16.0,40.4,40.4
G181261001000520_15.0,35.6,35.6
G181261001000420_15.0,187.3,50
G003061005000410_13.0,37.6,37.6
G065E61003000320_15.0,30,30
G065E61003000220_15.0,44.2,44.2
G065E61003000120_15.0,46.4,46.4
S002861001000310_15.0,29.6,29.6
S003261001000410_4.0,53.6,50
G003061006000710_15.0,41.2,41.2
G000561001000320_21.0,45.1,45.1
G000561001000220_21.0,31.4,31.4
G000561001000120_21.0,42.4,42.4
G701161001001310_15.0,26.7,26.7
G701161001001410_15.0,42.8,42.8
G701161001001510_15.0,42.3,42.3
G701161001001610_15.0,32.7,32.7
G701161001001710_15.0,47,47
G701161001001810_15.0,35,35
G701161002000110_15.0,42.4,42.4
G701161002000210_15.0,32,32
G701161002000310_15.0,37.1,37.1
S002861001000510_13.0,43.2,43.2
S002861001000410_15.0,163.5,50
S002861001000510_15.0,42,42
G002061003000810_13.0,52.6,50
S002861001000510_14.0,44.1,44.1
G008561002000510_4.0,48.1,48.1
S002161001000310_15.0,39.1,39.1
S002161001000410_15.0,26,26
G221161001000420_21.0,38.3,38.3
G221161001000320_21.0,38.8,38.8
G221161001000120_21.0,44.4,44.4
G701161001000620_21.0,45.8,45.8
G701161001000520_21.0,39.4,39.4
G701161001000420_21.0,42.5,42.5
G008561002000310_21.0,44.2,44.2
G008561002000410_21.0,44.8,44.8
G008561002000510_21.0,42.4,42.4
G008561002000610_21.0,41.9,41.9
G065E61003000420_15.0,30.5,30.5
G002061003000320_15.0,46.1,46.1
G002061002000620_15.0,45.6,45.6
G002061002000520_15.0,43.3,43.3
